protein_id,source_molecule,source_molecule_iri,pathogen,length,molecular_weight,isoelectric_point,gravy,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,label
AAZ17522.1,hemagglutinin,http://www.ncbi.nlm.nih.gov/protein/AAZ17522.1,Influenza A,518,58884.5483,6.276297950744628,-0.5886100386100387,4.826254826254826,2.1235521235521237,4.826254826254826,7.528957528957529,3.474903474903475,6.94980694980695,2.5096525096525095,6.563706563706564,6.563706563706564,7.915057915057915,1.9305019305019304,9.073359073359073,3.667953667953668,3.474903474903475,4.826254826254826,7.335907335907336,5.212355212355212,5.212355212355212,1.7374517374517375,4.2471042471042475,1
AAZ38632.1,nonstructural protein 1,http://www.ncbi.nlm.nih.gov/protein/AAZ38632.1,Influenza A,230,25809.361299999997,5.9935808181762695,-0.27695652173913043,6.521739130434782,1.3043478260869565,6.521739130434782,6.956521739130435,4.3478260869565215,6.521739130434782,1.3043478260869565,5.6521739130434785,5.6521739130434785,9.565217391304348,4.3478260869565215,3.4782608695652173,3.9130434782608696,3.9130434782608696,6.956521739130435,6.956521739130435,7.391304347826087,6.521739130434782,1.7391304347826086,0.43478260869565216,1
AAZ43383.1,hemagglutinin,http://www.ncbi.nlm.nih.gov/protein/AAZ43383.1,Influenza A,566,63368.060699999995,6.434878730773924,-0.32968197879858663,4.770318021201414,3.1802120141342756,5.6537102473498235,4.946996466431095,4.063604240282685,8.303886925795053,1.9434628975265018,8.303886925795053,5.6537102473498235,7.597173144876325,1.5901060070671378,7.597173144876325,3.5335689045936394,4.063604240282685,4.41696113074205,7.067137809187279,6.713780918727915,5.123674911660777,2.1201413427561837,3.3568904593639575,1
AAZ43390.1,polymerase PA,http://www.ncbi.nlm.nih.gov/protein/AAZ43390.1,Influenza A,716,82902.9223,5.315377998352051,-0.454608938547486,5.307262569832402,2.374301675977654,5.167597765363128,10.754189944134078,5.167597765363128,4.888268156424581,1.675977653631285,6.983240223463687,6.983240223463687,8.938547486033519,3.631284916201117,4.888268156424581,4.329608938547486,2.653631284916201,6.005586592178771,6.564245810055866,5.027932960893855,4.050279329608938,1.675977653631285,2.9329608938547485,1
AAZ74573.1,hemagglutinin,http://www.ncbi.nlm.nih.gov/protein/AAZ74573.1,Influenza A,566,63477.3972,8.504169654846194,-0.3680212014134276,5.477031802120141,3.1802120141342756,5.123674911660777,4.770318021201414,3.8869257950530036,7.773851590106007,1.9434628975265018,8.8339222614841,6.360424028268551,7.773851590106007,1.4134275618374559,8.12720848056537,3.5335689045936394,4.240282685512367,4.770318021201414,7.243816254416961,6.007067137809187,4.240282685512367,1.9434628975265018,3.3568904593639575,1
AAZ74576.1,neuraminidase,http://www.ncbi.nlm.nih.gov/protein/AAZ74576.1,Influenza A,467,51895.0416,5.8555757522583,-0.278372591006424,2.9978586723768736,4.496788008565311,5.353319057815845,5.56745182012848,3.2119914346895073,8.137044967880085,2.1413276231263385,8.137044967880085,4.925053533190578,5.56745182012848,1.4989293361884368,6.638115631691649,3.854389721627409,2.569593147751606,4.496788008565311,9.635974304068522,7.708779443254818,7.494646680942184,2.355460385438972,3.2119914346895073,1
AAZ79974.1,hemagglutinin,http://www.ncbi.nlm.nih.gov/protein/AAZ79974.1,Influenza A,566,63520.421899999994,8.504169654846194,-0.3740282685512368,5.477031802120141,3.1802120141342756,5.123674911660777,4.770318021201414,3.8869257950530036,7.597173144876325,1.9434628975265018,8.657243816254416,6.360424028268551,7.773851590106007,1.4134275618374559,8.303886925795053,3.5335689045936394,4.240282685512367,4.770318021201414,7.243816254416961,6.007067137809187,4.41696113074205,1.9434628975265018,3.3568904593639575,1
AAZ79977.1,neuraminidase,http://www.ncbi.nlm.nih.gov/protein/AAZ79977.1,Influenza A,469,52052.2088,5.8555757522583,-0.27505330490405117,2.985074626865672,4.477611940298507,5.330490405117271,5.543710021321962,3.1982942430703623,8.102345415778252,2.1321961620469083,8.315565031982942,4.904051172707889,5.330490405117271,1.492537313432836,6.3965884861407245,4.051172707889126,2.55863539445629,4.477611940298507,10.021321961620469,7.67590618336887,7.462686567164179,2.345415778251599,3.1982942430703623,1
AAZ80011.1,nucleocapsid protein,http://www.ncbi.nlm.nih.gov/protein/AAZ80011.1,Influenza A,498,56005.87389999999,9.214159965515137,-0.5839357429718876,7.831325301204819,1.2048192771084338,4.819277108433735,7.228915662650603,3.4136546184738954,8.433734939759036,1.0040160642570282,5.220883534136546,4.417670682730924,6.42570281124498,4.819277108433735,5.421686746987952,3.6144578313253013,4.016064257028113,9.63855421686747,7.6305220883534135,5.622489959839357,5.020080321285141,1.2048192771084338,3.0120481927710845,1
ABA12730.1,matrix protein 1,http://www.ncbi.nlm.nih.gov/protein/ABA12730.1,Influenza A,252,27836.8753,9.424713706970216,-0.23373015873015876,10.714285714285714,1.1904761904761905,2.380952380952381,6.746031746031746,2.7777777777777777,6.349206349206349,1.9841269841269842,4.365079365079365,5.158730158730159,10.317460317460318,5.555555555555555,4.365079365079365,3.1746031746031744,5.9523809523809526,6.746031746031746,7.142857142857143,7.142857142857143,5.555555555555555,0.3968253968253968,1.9841269841269842,1
ABA12731.1,matrix protein 2,http://www.ncbi.nlm.nih.gov/protein/ABA12731.1,Influenza A,97,11058.401399999999,4.873454856872558,-0.23814432989690723,4.123711340206185,2.0618556701030926,6.185567010309279,11.34020618556701,3.0927835051546393,6.185567010309279,3.0927835051546393,10.309278350515465,3.0927835051546393,8.24742268041237,2.0618556701030926,3.0927835051546393,4.123711340206185,2.0618556701030926,7.216494845360825,9.278350515463918,3.0927835051546393,7.216494845360825,2.0618556701030926,2.0618556701030926,1
ABA12733.1,nucleocapsid protein,http://www.ncbi.nlm.nih.gov/protein/ABA12733.1,Influenza A,498,55984.831699999995,9.349027824401855,-0.56285140562249,7.831325301204819,1.2048192771084338,4.618473895582329,7.028112449799197,3.4136546184738954,8.23293172690763,1.0040160642570282,5.622489959839357,4.417670682730924,6.626506024096385,4.216867469879518,5.421686746987952,3.4136546184738954,4.216867469879518,9.63855421686747,7.6305220883534135,6.224899598393574,5.020080321285141,1.2048192771084338,3.0120481927710845,1
ABA12735.1,nonstructural protein 2,http://www.ncbi.nlm.nih.gov/protein/ABA12735.1,Influenza A,121,14285.196,5.787766838073731,-0.42975206611570255,1.6528925619834711,0.0,4.132231404958677,9.917355371900827,6.6115702479338845,5.785123966942149,3.3057851239669422,5.785123966942149,4.958677685950414,13.223140495867769,5.785123966942149,2.479338842975207,0.0,9.090909090909092,6.6115702479338845,9.917355371900827,4.958677685950414,3.3057851239669422,1.6528925619834711,0.8264462809917356,1
ABA12736.1,polymerase PA,http://www.ncbi.nlm.nih.gov/protein/ABA12736.1,Influenza A,716,82901.8302,5.389723396301269,-0.46773743016759783,5.027932960893855,2.2346368715083798,4.888268156424581,11.033519553072626,5.307262569832402,5.027932960893855,1.8156424581005586,7.262569832402234,6.983240223463687,8.659217877094973,3.35195530726257,4.608938547486034,4.4692737430167595,2.653631284916201,6.145251396648045,6.843575418994414,5.167597765363128,4.050279329608938,1.675977653631285,2.793296089385475,1
ABA12737.1,polymerase PB1,http://www.ncbi.nlm.nih.gov/protein/ABA12737.1,Influenza A,757,86392.0604,9.314472770690916,-0.49564068692206076,5.680317040951123,1.321003963011889,4.887714663143989,5.9445178335535,4.359313077939234,6.07661822985469,1.321003963011889,6.208718626155878,6.737120211360634,7.397622192866579,4.623513870541611,6.472919418758257,4.227212681638045,3.963011889035667,6.869220607661823,6.472919418758257,7.793923381770146,5.019815059445178,1.1889035667107002,3.4346103038309117,1
ABA12738.1,PB1-F2 protein,http://www.ncbi.nlm.nih.gov/protein/ABA12738.1,Influenza A,57,6568.3711,8.124515342712403,-1.0947368421052632,1.7543859649122806,0.0,1.7543859649122806,7.017543859649122,0.0,8.771929824561404,5.2631578947368425,7.017543859649122,8.771929824561404,3.508771929824561,7.017543859649122,3.508771929824561,5.2631578947368425,15.789473684210526,1.7543859649122806,5.2631578947368425,8.771929824561404,3.508771929824561,1.7543859649122806,3.508771929824561,0
ABA12739.1,polymerase PB2,http://www.ncbi.nlm.nih.gov/protein/ABA12739.1,Influenza A,759,86015.4328,9.58053379058838,-0.3235836627140975,5.533596837944664,0.6587615283267457,4.084321475625823,6.851119894598155,3.1620553359683794,6.324110671936759,1.4492753623188406,6.719367588932807,5.928853754940712,8.168642951251647,4.61133069828722,4.743083003952569,3.689064558629776,4.61133069828722,7.905138339920948,6.851119894598155,7.1146245059288535,8.168642951251647,1.3175230566534915,2.1080368906455864,1
ABA16472.1,polymerase PB1,http://www.ncbi.nlm.nih.gov/protein/ABA16472.1,Influenza A,757,86362.106,9.270505332946776,-0.4977542932628798,5.416116248348745,1.321003963011889,4.359313077939234,6.472919418758257,4.359313077939234,6.07661822985469,1.321003963011889,6.472919418758257,7.133421400264201,7.5297225891677675,4.623513870541611,6.340819022457067,4.227212681638045,4.227212681638045,6.340819022457067,6.737120211360634,7.926023778071334,4.623513870541611,1.1889035667107002,3.3025099075297226,0
ABA18027.1,matrix protein 1,http://www.ncbi.nlm.nih.gov/protein/ABA18027.1,Influenza A,252,27863.9437,9.424391365051271,-0.21904761904761905,10.714285714285714,1.1904761904761905,2.7777777777777777,6.746031746031746,2.7777777777777777,6.349206349206349,1.9841269841269842,3.9682539682539684,5.158730158730159,10.317460317460318,5.555555555555555,3.9682539682539684,3.1746031746031744,5.555555555555555,7.142857142857143,6.746031746031746,7.142857142857143,6.349206349206349,0.3968253968253968,1.9841269841269842,1
ABA18028.1,matrix protein 2,http://www.ncbi.nlm.nih.gov/protein/ABA18028.1,Influenza A,97,11163.647799999999,5.147930335998534,-0.19690721649484538,4.123711340206185,3.0927835051546393,6.185567010309279,10.309278350515465,4.123711340206185,5.154639175257732,3.0927835051546393,7.216494845360825,4.123711340206185,11.34020618556701,2.0618556701030926,3.0927835051546393,4.123711340206185,2.0618556701030926,7.216494845360825,8.24742268041237,3.0927835051546393,7.216494845360825,2.0618556701030926,2.0618556701030926,1
ABA18030.1,nucleocapsid protein,http://www.ncbi.nlm.nih.gov/protein/ABA18030.1,Influenza A,498,55877.682,9.273664283752442,-0.5975903614457831,7.831325301204819,1.2048192771084338,4.618473895582329,7.228915662650603,3.4136546184738954,8.634538152610443,1.4056224899598393,5.622489959839357,4.819277108433735,6.626506024096385,4.618473895582329,5.421686746987952,3.4136546184738954,4.016064257028113,9.236947791164658,8.23293172690763,5.421686746987952,4.216867469879518,1.2048192771084338,2.8112449799196786,1
ABA18031.1,nonstructural protein 1,http://www.ncbi.nlm.nih.gov/protein/ABA18031.1,Influenza A,230,26129.953299999997,9.270634269714353,-0.3517391304347826,5.6521739130434785,0.8695652173913043,5.6521739130434785,6.956521739130435,3.9130434782608696,5.6521739130434785,1.3043478260869565,6.956521739130435,6.956521739130435,9.130434782608695,4.3478260869565215,4.782608695652174,4.3478260869565215,3.9130434782608696,7.826086956521739,6.956521739130435,5.6521739130434785,6.956521739130435,1.7391304347826086,0.43478260869565216,1
ABA18032.1,nonstructural protein 2,http://www.ncbi.nlm.nih.gov/protein/ABA18032.1,Influenza A,121,14365.278999999999,5.202836799621582,-0.42148760330578516,1.6528925619834711,0.0,4.132231404958677,10.743801652892563,6.6115702479338845,4.958677685950414,1.6528925619834711,6.6115702479338845,4.132231404958677,13.223140495867769,5.785123966942149,4.132231404958677,0.0,9.090909090909092,7.43801652892562,9.090909090909092,4.958677685950414,3.3057851239669422,1.6528925619834711,0.8264462809917356,1
ABA18033.1,polymerase PA,http://www.ncbi.nlm.nih.gov/protein/ABA18033.1,Influenza A,716,82763.78039999999,5.351470756530762,-0.4520949720670391,5.307262569832402,2.374301675977654,5.027932960893855,10.754189944134078,5.027932960893855,4.888268156424581,1.675977653631285,7.262569832402234,7.5418994413407825,8.938547486033519,3.4916201117318435,5.027932960893855,4.189944134078212,2.653631284916201,5.446927374301676,6.983240223463687,4.748603351955308,3.910614525139665,1.675977653631285,3.0726256983240225,1
ABA18034.1,polymerase PB1,http://www.ncbi.nlm.nih.gov/protein/ABA18034.1,Influenza A,757,86395.1854,9.309121894836426,-0.504887714663144,5.416116248348745,1.321003963011889,4.227212681638045,6.472919418758257,4.359313077939234,6.208718626155878,1.321003963011889,6.208718626155878,7.001321003963012,7.5297225891677675,4.887714663143989,6.472919418758257,4.227212681638045,4.227212681638045,6.472919418758257,6.605019815059445,7.926023778071334,4.623513870541611,1.1889035667107002,3.3025099075297226,1
ABA18036.1,polymerase PB2,http://www.ncbi.nlm.nih.gov/protein/ABA18036.1,Influenza A,759,86042.4369,9.612639045715333,-0.3284584980237154,5.533596837944664,0.6587615283267457,4.3478260869565215,6.719367588932807,3.1620553359683794,6.0606060606060606,1.4492753623188406,6.719367588932807,5.928853754940712,7.7733860342556,4.743083003952569,4.084321475625823,3.689064558629776,4.61133069828722,8.168642951251647,7.7733860342556,6.851119894598155,8.300395256916996,1.3175230566534915,2.1080368906455864,1
ABA42580.1,nonstructural protein 1,http://www.ncbi.nlm.nih.gov/protein/ABA42580.1,Influenza A,230,25809.361299999997,5.9935808181762695,-0.27695652173913043,6.521739130434782,1.3043478260869565,6.521739130434782,6.956521739130435,4.3478260869565215,6.521739130434782,1.3043478260869565,5.6521739130434785,5.6521739130434785,9.565217391304348,4.3478260869565215,3.4782608695652173,3.9130434782608696,3.9130434782608696,6.956521739130435,6.956521739130435,7.391304347826087,6.521739130434782,1.7391304347826086,0.43478260869565216,1
ABA43344.1,polymerase PB1 [Influenza A virus (A/Memphis/1/1990(H3N2))],http://www.ncbi.nlm.nih.gov/protein/ABA43344.1,Influenza A,758,86494.247,9.270505332946776,-0.5055408970976253,5.408970976253298,1.3192612137203166,4.353562005277045,6.464379947229552,4.353562005277045,6.068601583113456,1.3192612137203166,6.200527704485488,7.124010554089709,7.519788918205805,4.74934036939314,6.332453825857519,4.221635883905013,4.353562005277045,6.332453825857519,6.728232189973615,7.915567282321899,4.74934036939314,1.187335092348285,3.2981530343007917,1
ABA70758.1,hemagglutinin,http://www.ncbi.nlm.nih.gov/protein/ABA70758.1,Influenza A,568,64400.5108,6.914883995056152,-0.4205985915492958,4.929577464788732,2.640845070422535,4.577464788732394,6.866197183098592,3.3450704225352115,6.690140845070423,2.464788732394366,7.042253521126761,7.042253521126761,8.274647887323944,2.464788732394366,8.098591549295774,3.5211267605633805,3.5211267605633805,4.225352112676056,7.570422535211268,4.753521126760563,5.985915492957746,1.7605633802816902,4.225352112676056,1
ABB04327.1,hemagglutinin,http://www.ncbi.nlm.nih.gov/protein/ABB04327.1,Influenza A,566,63576.55789999999,8.296710395812987,-0.3339222614840989,5.123674911660777,3.1802120141342756,4.946996466431095,5.30035335689046,4.063604240282685,7.950530035335689,1.9434628975265018,8.12720848056537,6.5371024734982335,7.773851590106007,1.4134275618374559,7.243816254416961,3.3568904593639575,3.7102473498233217,4.593639575971731,7.420494699646643,6.360424028268551,5.123674911660777,2.1201413427561837,3.7102473498233217,1
ABB19465.1,neuraminidase [Influenza A virus (A/mallard duck/ALB/60/1976(H12N5))],http://www.ncbi.nlm.nih.gov/protein/ABB19465.1,Influenza A,473,52069.385899999994,5.714615058898925,-0.14735729386892177,4.862579281183932,3.5940803382663846,4.2283298097251585,5.919661733615222,4.016913319238901,8.456659619450317,1.6913319238900635,7.822410147991543,4.2283298097251585,5.2854122621564485,2.1141649048625792,6.342494714587738,4.2283298097251585,2.3255813953488373,4.439746300211416,10.359408033826638,6.765327695560254,8.033826638477802,2.536997885835095,2.748414376321353,1
ABB19736.1,polymerase PB2 [Influenza A virus (A/mallard duck/ALB/144/1987(H3N2))],http://www.ncbi.nlm.nih.gov/protein/ABB19736.1,Influenza A,759,85939.2047,9.456561088562015,-0.32753623188405795,6.0606060606060606,0.6587615283267457,4.479578392621871,6.982872200263505,3.1620553359683794,6.324110671936759,1.3175230566534915,6.719367588932807,5.665349143610013,8.036890645586297,4.61133069828722,4.084321475625823,3.689064558629776,4.743083003952569,8.168642951251647,6.851119894598155,7.1146245059288535,7.905138339920948,1.3175230566534915,2.1080368906455864,1
ABB20301.1,polymerase PA,http://www.ncbi.nlm.nih.gov/protein/ABB20301.1,Influenza A,716,82511.4104,5.389098167419434,-0.47192737430167603,5.446927374301676,2.2346368715083798,5.167597765363128,10.893854748603353,5.027932960893855,5.027932960893855,1.8156424581005586,6.843575418994414,7.5418994413407825,8.659217877094973,3.4916201117318435,4.329608938547486,4.4692737430167595,2.5139664804469275,5.726256983240224,7.122905027932961,5.167597765363128,4.189944134078212,1.675977653631285,2.653631284916201,1
ABB20474.1,matrix protein 2,http://www.ncbi.nlm.nih.gov/protein/ABB20474.1,Influenza A,97,11157.6384,4.994180870056151,-0.2329896907216495,3.0927835051546393,3.0927835051546393,6.185567010309279,10.309278350515465,3.0927835051546393,6.185567010309279,2.0618556701030926,8.24742268041237,4.123711340206185,11.34020618556701,2.0618556701030926,2.0618556701030926,4.123711340206185,3.0927835051546393,7.216494845360825,8.24742268041237,4.123711340206185,6.185567010309279,2.0618556701030926,3.0927835051546393,1
ABB43059.1,hemagglutinin,http://www.ncbi.nlm.nih.gov/protein/ABB43059.1,Influenza A,568,64289.139,6.420214271545409,-0.4357394366197183,5.105633802816901,2.640845070422535,4.577464788732394,7.042253521126761,3.1690140845070425,6.866197183098592,2.464788732394366,7.042253521126761,6.338028169014085,8.626760563380282,2.288732394366197,8.626760563380282,3.3450704225352115,3.5211267605633805,4.577464788732394,7.570422535211268,4.753521126760563,5.633802816901408,1.7605633802816902,4.049295774647887,1
ABB51966.1,nucleoprotein,http://www.ncbi.nlm.nih.gov/protein/ABB51966.1,Influenza A,498,55706.6188,9.521803092956542,-0.5281124497991968,8.433734939759036,1.2048192771084338,4.417670682730924,6.626506024096385,3.4136546184738954,8.835341365461847,1.0040160642570282,6.024096385542169,4.417670682730924,6.626506024096385,4.216867469879518,5.421686746987952,3.4136546184738954,4.216867469879518,9.63855421686747,7.831325301204819,5.421686746987952,4.618473895582329,1.2048192771084338,3.0120481927710845,1
ABB90704.1,hemagglutinin,http://www.ncbi.nlm.nih.gov/protein/ABB90704.1,Influenza A,570,63403.160200000006,6.25754108428955,-0.32561403508771936,5.7894736842105265,2.807017543859649,4.7368421052631575,6.491228070175438,4.035087719298246,8.947368421052632,1.7543859649122806,8.070175438596491,5.087719298245614,7.543859649122807,2.280701754385965,6.491228070175438,2.982456140350877,4.7368421052631575,5.43859649122807,7.368421052631579,6.140350877192983,5.087719298245614,1.4035087719298245,2.807017543859649,1
ABB96382.1,polymerase PB1 [Influenza A virus (A/Memphis/1/1977(H3N2))],http://www.ncbi.nlm.nih.gov/protein/ABB96382.1,Influenza A,758,86624.4219,9.314537239074706,-0.5105540897097626,5.408970976253298,1.3192612137203166,4.221635883905013,6.596306068601583,4.353562005277045,6.068601583113456,1.3192612137203166,6.332453825857519,6.860158311345646,7.387862796833773,4.881266490765172,6.332453825857519,4.221635883905013,4.221635883905013,6.728232189973615,6.728232189973615,7.915567282321899,4.617414248021108,1.187335092348285,3.2981530343007917,0
ABC46569.1,nucleocapsid protein,http://www.ncbi.nlm.nih.gov/protein/ABC46569.1,Influenza A,498,56169.0291,9.273406410217284,-0.6188755020080321,7.429718875502008,1.2048192771084338,4.819277108433735,7.228915662650603,3.4136546184738954,8.23293172690763,1.2048192771084338,5.421686746987952,4.618473895582329,6.42570281124498,5.020080321285141,5.421686746987952,3.4136546184738954,4.016064257028113,9.63855421686747,8.433734939759036,5.421686746987952,4.417670682730924,1.2048192771084338,3.0120481927710845,1
ABC50353.1,polymerase PB2 [Influenza A virus (A/Canterbury/69/2002(H3N2))],http://www.ncbi.nlm.nih.gov/protein/ABC50353.1,Influenza A,759,86010.438,9.612639045715333,-0.3214756258234519,5.533596837944664,0.6587615283267457,4.3478260869565215,6.719367588932807,3.1620553359683794,6.19235836627141,1.4492753623188406,6.719367588932807,5.928853754940712,7.7733860342556,4.743083003952569,4.084321475625823,3.689064558629776,4.61133069828722,8.168642951251647,7.64163372859025,6.719367588932807,8.432147562582346,1.3175230566534915,2.1080368906455864,1
ABC59709.1,hemagglutinin,http://www.ncbi.nlm.nih.gov/protein/ABC59709.1,Influenza A,566,63818.64369999999,7.779867362976074,-0.345583038869258,5.123674911660777,3.1802120141342756,5.477031802120141,4.593639575971731,3.8869257950530036,7.243816254416961,2.1201413427561837,8.12720848056537,5.6537102473498235,7.597173144876325,1.5901060070671378,7.420494699646643,3.3568904593639575,4.593639575971731,4.770318021201414,7.420494699646643,6.5371024734982335,5.30035335689046,2.1201413427561837,3.8869257950530036,1
ABC66245.1,hemagglutinin,http://www.ncbi.nlm.nih.gov/protein/ABC66245.1,Influenza A,325,36165.260800000004,6.38929386138916,-0.3723076923076923,5.230769230769231,2.769230769230769,3.076923076923077,6.769230769230769,3.076923076923077,7.076923076923077,3.076923076923077,5.846153846153846,4.615384615384615,8.615384615384615,0.6153846153846154,7.6923076923076925,6.153846153846154,2.4615384615384617,4.3076923076923075,9.846153846153847,5.846153846153846,6.461538461538462,1.8461538461538463,4.615384615384615,1
ABC66726.1,nucleoprotein,http://www.ncbi.nlm.nih.gov/protein/ABC66726.1,Influenza A,498,56291.148700000005,9.453208732604981,-0.5640562248995985,7.6305220883534135,1.2048192771084338,4.016064257028113,7.6305220883534135,3.6144578313253013,8.433734939759036,1.2048192771084338,6.224899598393574,3.0120481927710845,6.626506024096385,4.417670682730924,5.220883534136546,3.21285140562249,4.417670682730924,11.04417670682731,8.032128514056225,5.622489959839357,4.417670682730924,1.2048192771084338,2.8112449799196786,1
ABC84521.1,matrix protein 1,http://www.ncbi.nlm.nih.gov/protein/ABC84521.1,Influenza A,252,27843.911,9.320403861999512,-0.21230158730158732,10.714285714285714,1.1904761904761905,2.7777777777777777,6.746031746031746,2.380952380952381,6.349206349206349,1.9841269841269842,4.365079365079365,4.761904761904762,10.714285714285714,5.555555555555555,3.9682539682539684,3.1746031746031744,5.9523809523809526,7.142857142857143,6.746031746031746,7.142857142857143,5.9523809523809526,0.3968253968253968,1.9841269841269842,1
ABD15623.1,PB1-F2 protein,http://www.ncbi.nlm.nih.gov/protein/ABD15623.1,Influenza A,101,11872.4424,11.031974983215331,-0.9722772277227723,1.9801980198019802,0.0,1.9801980198019802,2.9702970297029703,0.9900990099009901,6.930693069306931,5.9405940594059405,3.9603960396039604,6.930693069306931,9.900990099009901,4.9504950495049505,4.9504950495049505,3.9603960396039604,11.881188118811881,6.930693069306931,7.920792079207921,8.910891089108912,2.9702970297029703,4.9504950495049505,0.9900990099009901,1
ABD28180.1,hemagglutinin,http://www.ncbi.nlm.nih.gov/protein/ABD28180.1,Influenza A,567,64066.906800000004,6.302102851867676,-0.40846560846560853,5.291005291005291,2.6455026455026456,4.761904761904762,6.878306878306878,3.1746031746031744,6.701940035273369,2.4691358024691357,7.231040564373898,6.701940035273369,8.465608465608465,2.1164021164021163,8.465608465608465,3.3509700176366843,3.3509700176366843,4.056437389770723,7.583774250440917,4.938271604938271,5.8201058201058204,1.763668430335097,4.232804232804233,1
ABD28181.1,hemagglutinin,http://www.ncbi.nlm.nih.gov/protein/ABD28181.1,Influenza A,567,64109.013,6.419361686706543,-0.41975308641975306,5.114638447971782,2.6455026455026456,4.761904761904762,6.878306878306878,3.1746031746031744,6.878306878306878,2.4691358024691357,7.231040564373898,6.701940035273369,8.465608465608465,2.292768959435626,8.465608465608465,3.527336860670194,3.1746031746031744,4.232804232804233,7.583774250440917,4.761904761904762,5.64373897707231,1.763668430335097,4.232804232804233,1
ABD35588.1,membrane ion channel 2,http://www.ncbi.nlm.nih.gov/protein/ABD35588.1,Influenza A,97,11192.6426,4.994180870056151,-0.23402061855670106,4.123711340206185,3.0927835051546393,6.185567010309279,10.309278350515465,4.123711340206185,6.185567010309279,2.0618556701030926,9.278350515463918,4.123711340206185,10.309278350515465,2.0618556701030926,3.0927835051546393,3.0927835051546393,3.0927835051546393,7.216494845360825,8.24742268041237,3.0927835051546393,5.154639175257732,2.0618556701030926,3.0927835051546393,1
ABD36844.1,nonstructural protein 2,http://www.ncbi.nlm.nih.gov/protein/ABD36844.1,Influenza A,121,14356.313699999999,5.202836799621582,-0.43223140495867773,1.6528925619834711,0.0,4.132231404958677,10.743801652892563,5.785123966942149,4.132231404958677,1.6528925619834711,5.785123966942149,4.132231404958677,13.223140495867769,7.43801652892562,3.3057851239669422,0.0,9.090909090909092,7.43801652892562,11.570247933884298,4.132231404958677,3.3057851239669422,1.6528925619834711,0.8264462809917356,1
ABD61777.1,hemagglutinin,http://www.ncbi.nlm.nih.gov/protein/ABD61777.1,Influenza A,566,63488.3255,8.170352363586428,-0.35636042402826856,5.123674911660777,3.1802120141342756,5.123674911660777,5.30035335689046,4.063604240282685,8.12720848056537,1.9434628975265018,7.950530035335689,6.360424028268551,7.773851590106007,1.4134275618374559,7.243816254416961,3.3568904593639575,3.7102473498233217,4.770318021201414,7.597173144876325,6.360424028268551,4.946996466431095,2.1201413427561837,3.5335689045936394,1
ABD62843.1,hemagglutinin [Influenza A virus (A/Bellamy/1942(H1N1))],http://www.ncbi.nlm.nih.gov/protein/ABD62843.1,Influenza A,566,63484.12619999999,6.681389427185059,-0.37561837455830394,5.477031802120141,3.0035335689045937,3.3568904593639575,7.067137809187279,3.3568904593639575,7.597173144876325,2.2968197879858656,6.360424028268551,6.360424028268551,8.657243816254416,1.7667844522968197,8.657243816254416,3.1802120141342756,3.1802120141342756,3.7102473498233217,7.950530035335689,6.007067137809187,5.6537102473498235,1.9434628975265018,4.41696113074205,1
ABD77676.1,matrix protein 1,http://www.ncbi.nlm.nih.gov/protein/ABD77676.1,Influenza A,251,27846.0144,9.53779125213623,-0.1956175298804781,9.9601593625498,1.1952191235059761,2.3904382470119523,6.772908366533865,2.7888446215139444,6.374501992031872,1.9920318725099602,4.780876494023905,5.179282868525896,10.358565737051793,5.577689243027889,4.382470119521912,3.187250996015936,5.577689243027889,7.171314741035856,6.772908366533865,6.772908366533865,6.374501992031872,0.398406374501992,1.9920318725099602,0
ABD77677.1,matrix protein 2 [Influenza A virus (A/Puerto Rico/8/1934(H1N1))],http://www.ncbi.nlm.nih.gov/protein/ABD77677.1,Influenza A,95,10903.4404,5.361701774597168,-0.16631578947368425,3.1578947368421053,3.1578947368421053,5.2631578947368425,9.473684210526315,4.2105263157894735,7.368421052631579,2.1052631578947367,9.473684210526315,5.2631578947368425,11.578947368421053,2.1052631578947367,2.1052631578947367,4.2105263157894735,3.1578947368421053,6.315789473684211,8.421052631578947,3.1578947368421053,4.2105263157894735,2.1052631578947367,3.1578947368421053,1
ABD77679.1,nucleocapsid protein,http://www.ncbi.nlm.nih.gov/protein/ABD77679.1,Influenza A,498,56209.1838,9.360567665100099,-0.5813253012048193,7.831325301204819,1.2048192771084338,4.417670682730924,7.228915662650603,3.6144578313253013,8.23293172690763,1.2048192771084338,5.421686746987952,4.216867469879518,6.626506024096385,5.020080321285141,5.421686746987952,3.4136546184738954,4.216867469879518,9.839357429718875,7.831325301204819,5.622489959839357,4.417670682730924,1.2048192771084338,3.0120481927710845,1
ABD79037.1,nonstructural protein 1,http://www.ncbi.nlm.nih.gov/protein/ABD79037.1,Influenza A,237,26845.7059,9.073167610168458,-0.3827004219409283,6.329113924050633,0.8438818565400844,6.751054852320675,6.751054852320675,3.7974683544303796,5.9071729957805905,1.2658227848101267,6.751054852320675,7.172995780590718,9.282700421940929,4.219409282700422,3.7974683544303796,4.219409282700422,3.7974683544303796,8.016877637130802,6.751054852320675,5.9071729957805905,6.329113924050633,1.6877637130801688,0.4219409282700422,1
